"direction","ligand_complex","ligand_subunits","receptor_complex","receptor_subunits","annotation","pathway_name","interaction_name","L_mean_sender","L_pct_sender","L_rn","R_mean_receiver","R_pct_receiver","R_rn","prob"
"Tac1+_neuron -> Cx3cr1+_immune","Il34","Il34","Csf1r","Csf1r","Secreted Signaling","CSF","IL34_CSF1R",0.0181292049164113,0.0660377358490566,0.432300305543431,2.75497456997994,0.925581395348837,0.996115233522479,0.34167806526503
"Tac1+_neuron -> Cx3cr1+_immune","Angptl4","Angptl4","ITGA5_ITGB1","Itga5;Itgb1","Secreted Signaling","ANGPTL","ANGPTL4_ITGA5_ITGB1",0.02538162355607,0.0566037735849057,0.46171977302488,0.309945402468693,0.158139534883721,0.845455039336338,0.340995509995904
"Tac1+_neuron -> Cx3cr1+_immune","C3","C3","ITGAM_ITGB2","Itgam;Itgb2","Secreted Signaling","COMPLEMENT","C3_ITGAM_ITGB2",0.0192979787707786,0.0660377358490566,0.437712789175033,0.681290235080543,0.493023255813954,0.949829680040376,0.339726391763045
"Tac1+_neuron -> Cx3cr1+_immune","Bmp2","Bmp2","BMPR1A_ACVR2A","Bmpr1a;Acvr2a","Secreted Signaling","BMP","BMP2_BMPR1A_ACVR2A",0.04996257288356,0.132075471698113,0.527629855958097,0.0743554659362502,0.0511627906976744,0.669785569120751,0.338326909540773
"Tac1+_neuron -> Cx3cr1+_immune","Shh","Shh","PTCH1_SMO","Ptch1;Smo","Secreted Signaling","HH","SHH_PTCH1",0.0287660034687393,0.080188679245283,0.474508948057617,0.156997497797002,0.130232558139535,0.781579035637304,0.33624856824156
"Tac1+_neuron -> Cx3cr1+_immune","Sema3f","Sema3f","NRP2_PLXNA3","Nrp2;Plxna3","Secreted Signaling","SEMA3","SEMA3F_NRP2_PLXNA3",0.039919334394811,0.127358490566038,0.505063291139241,0.0956872101502996,0.0558139534883721,0.701137535897142,0.334783526715728
"Tac1+_neuron -> Cx3cr1+_immune","Spp1","Spp1","ITGA4_ITGB1","Itga4;Itgb1","Secreted Signaling","SPP1","SPP1_ITGA4_ITGB1",0.0322784030829144,0.0518867924528302,0.484591881274553,0.171945088658969,0.0511627906976744,0.744149041207447,0.333701433527145
"Tac1+_neuron -> Cx3cr1+_immune","Spp1","Spp1","ITGAV_ITGB3","Itgav;Itgb3","Secreted Signaling","SPP1","SPP1_ITGAV_ITGB3",0.0322784030829144,0.0518867924528302,0.484591881274553,0.122628958512666,0.0976744186046512,0.739940879104673,0.332521674244889
"Tac1+_neuron -> Cx3cr1+_immune","Pros1","Pros1","Axl","Axl","Secreted Signaling","PROS","PROS1_AXL",0.0245544097285037,0.0518867924528302,0.458751636839808,0.17879408201505,0.232558139534884,0.80615451767787,0.33008014872569
"Tac1+_neuron -> Cx3cr1+_immune","Fgf10","Fgf10","Fgfr1","Fgfr1","Secreted Signaling","FGF","FGF10_FGFR1",0.0388550901869379,0.0849056603773585,0.502575294631165,0.0855599141489316,0.0930232558139535,0.690833697075513,0.329805570319052
"Tac1+_neuron -> Cx3cr1+_immune","Ctf1","Ctf1","LIFR_IL6ST","Lifr;Il6st","Secreted Signaling","LIFR","CTF1_LIFR_IL6ST",0.0204778290798653,0.0660377358490566,0.443605412483632,0.223569652680801,0.204651162790698,0.832992325206292,0.323788415385428
"Tac1+_neuron -> Cx3cr1+_immune","Il11","Il11","IL11R complex 1","Il11ra1;Il6st","Secreted Signaling","IL6","IL11_IL11RA1_IL6ST",0.0170753791624988,0.0566037735849057,0.42723701440419,0.350387187754003,0.423255813953488,0.898667513997796,0.322251778581763
"Tac1+_neuron -> Cx3cr1+_immune","Ccl3","Ccl3","Ccr1","Ccr1","Secreted Signaling","CCL","CCL3_CCR1",0.0243347955551736,0.0613207547169811,0.457835006547359,0.144418618414037,0.125581395348837,0.772588389349629,0.321435391633594
"Tac1+_neuron -> Cx3cr1+_immune","Sema5b","Sema5b","Plxna3","Plxna3","Cell-Cell Contact","SEMA5","SEMA5B_PLXNA3",0.0685892142406853,0.141509433962264,0.563727629855958,0.0366024174977023,0.0558139534883721,0.574290702749891,0.318368287225975
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP1_PLXNA4","Nrp1;Plxna4","Secreted Signaling","SEMA3","SEMA3B_NRP1_PLXNA4",0.0191891619028173,0.0660377358490566,0.437450894805762,0.231502703079242,0.167441860465116,0.828855214454577,0.317892091659986
"Tac1+_neuron -> Cx3cr1+_immune","Angptl4","Angptl4","ITGAV_ITGB3","Itgav;Itgb3","Secreted Signaling","ANGPTL","ANGPTL4_ITGAV_ITGB3",0.02538162355607,0.0566037735849057,0.46171977302488,0.122628958512666,0.0976744186046512,0.739940879104673,0.315979466905102
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD5_LRP6","Fzd5;Lrp6","Secreted Signaling","WNT","WNT7A_FZD5_LRP6",0.0254421359256887,0.0518867924528302,0.461938018332606,0.112172497855624,0.0930232558139535,0.730858590907876,0.313681577870257
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD5_LRP5","Fzd5;Lrp5","Secreted Signaling","WNT","WNT7A_FZD5_LRP5",0.0254421359256887,0.0518867924528302,0.461938018332606,0.109675856629699,0.0930232558139535,0.727868328758252,0.312860344427721
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD7_LRP6","Fzd7;Lrp6","Secreted Signaling","WNT","WNT7A_FZD7_LRP6",0.0254421359256887,0.0518867924528302,0.461938018332606,0.108355613975074,0.0930232558139535,0.725512572834868,0.312209275872327
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP2_PLXNA4","Nrp2;Plxna4","Secreted Signaling","SEMA3","SEMA3B_NRP2_PLXNA4",0.0191891619028173,0.0660377358490566,0.437450894805762,0.174817568015721,0.167441860465116,0.798809617903166,0.311521967635866
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD7_LRP5","Fzd7;Lrp5","Secreted Signaling","WNT","WNT7A_FZD7_LRP5",0.0254421359256887,0.0518867924528302,0.461938018332606,0.10594392574416,0.0930232558139535,0.722544183583359,0.311383721604136
"Tac1+_neuron -> Cx3cr1+_immune","Gdf10","Gdf10","ACVR1B_ACVR2A","Acvr1b;Acvr2a","Secreted Signaling","GDF","GDF10_ACVR1B_ACVR2A",0.0429754348391465,0.0660377358490566,0.512527280663466,0.0526111355581094,0.0511627906976744,0.622226313353782,0.31133537145876
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD3_LRP6","Fzd3;Lrp6","Secreted Signaling","WNT","WNT7A_FZD3_LRP6",0.0254421359256887,0.0518867924528302,0.461938018332606,0.103527221051859,0.0744186046511628,0.718486123698966,0.31024571739535
"Tac1+_neuron -> Cx3cr1+_immune","Pthlh","Pthlh","Pth1r","Pth1r","Secreted Signaling","PTH","PTHLH_PTH1R",0.057899850039456,0.080188679245283,0.543692710606722,0.0374593845696789,0.0511627906976744,0.577302487996508,0.309572515740806
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD3_LRP5","Fzd3;Lrp5","Secreted Signaling","WNT","WNT7A_FZD3_LRP5",0.0254421359256887,0.0518867924528302,0.461938018332606,0.101222999134503,0.0744186046511628,0.715546482724016,0.30941452124449
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD8_LRP6","Fzd8;Lrp6","Secreted Signaling","WNT","WNT7A_FZD8_LRP6",0.0254421359256887,0.0518867924528302,0.461938018332606,0.098476917442586,0.0744186046511628,0.710969211637057,0.308108750865083
"Tac1+_neuron -> Cx3cr1+_immune","C3","C3","ITGAX_ITGB2","Itgax;Itgb2","Secreted Signaling","COMPLEMENT","C3_ITGAX_ITGB2",0.0192979787707786,0.0660377358490566,0.437712789175033,0.17438209557454,0.0790697674418605,0.779548533681201,0.307404183126611
"Tac1+_neuron -> Cx3cr1+_immune","Wnt7a","Wnt7a","FZD8_LRP5","Fzd8;Lrp5","Secreted Signaling","WNT","WNT7A_FZD8_LRP5",0.0254421359256887,0.0518867924528302,0.461938018332606,0.0962851009404198,0.0744186046511628,0.708060325637009,0.307271571274163
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP1_PLXNA2","Nrp1;Plxna2","Secreted Signaling","SEMA3","SEMA3B_NRP1_PLXNA2",0.0191891619028173,0.0660377358490566,0.437450894805762,0.157600131441125,0.0558139534883721,0.763526881902024,0.303445008808027
"Tac1+_neuron -> Cx3cr1+_immune","Wnt5b","Wnt5b","Fzd5","Fzd5","Secreted Signaling","ncWNT","WNT5B_FZD5",0.0295340206838746,0.0613207547169811,0.476778699257966,0.0700303685121646,0.0930232558139535,0.66180707114797,0.303184857476418
"Tac1+_neuron -> Cx3cr1+_immune","Wnt5b","Wnt5b","Fzd7","Fzd7","Secreted Signaling","ncWNT","WNT5B_FZD7",0.0295340206838746,0.0613207547169811,0.476778699257966,0.0653456172505366,0.0930232558139535,0.652160628546486,0.299936744243843
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP2_PLXNA2","Nrp2;Plxna2","Secreted Signaling","SEMA3","SEMA3B_NRP2_PLXNA2",0.0191891619028173,0.0660377358490566,0.437450894805762,0.119010583163968,0.0558139534883721,0.735849405486699,0.296622067633348
"Tac1+_neuron -> Cx3cr1+_immune","Wnt5b","Wnt5b","Fzd3","Fzd3","Secreted Signaling","ncWNT","WNT5B_FZD3",0.0295340206838746,0.0613207547169811,0.476778699257966,0.0596516887420496,0.0744186046511628,0.639589698821475,0.295592925646187
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP1_PLXNA3","Nrp1;Plxna3","Secreted Signaling","SEMA3","SEMA3B_NRP1_PLXNA3",0.0191891619028173,0.0660377358490566,0.437450894805762,0.126714082865595,0.0558139534883721,0.727509396048142,0.294477226980437
"Tac1+_neuron -> Cx3cr1+_immune","Spp1","Spp1","Cd44","Cd44","Secreted Signaling","SPP1","SPP1_CD44",0.0322784030829144,0.0518867924528302,0.484591881274553,0.0508404332898591,0.0744186046511628,0.61728502837189,0.29246739777948
"Tac1+_neuron -> Cx3cr1+_immune","Wnt5b","Wnt5b","Fzd8","Fzd8","Secreted Signaling","ncWNT","WNT5B_FZD8",0.0295340206838746,0.0613207547169811,0.476778699257966,0.0539737410876275,0.0744186046511628,0.626276735050196,0.290852599663857
"Tac1+_neuron -> Cx3cr1+_immune","Angptl4","Angptl4","Sdc2","Sdc2","Secreted Signaling","ANGPTL","ANGPTL4_SDC2",0.02538162355607,0.0566037735849057,0.46171977302488,0.0626065677480486,0.0744186046511628,0.646311654299433,0.287933847621949
"Tac1+_neuron -> Cx3cr1+_immune","Sema3b","Sema3b","NRP2_PLXNA3","Nrp2;Plxna3","Secreted Signaling","SEMA3","SEMA3B_NRP2_PLXNA3",0.0191891619028173,0.0660377358490566,0.437450894805762,0.0956872101502996,0.0558139534883721,0.701137535897142,0.287410569028083
"Tac1+_neuron -> Cx3cr1+_immune","Fgf1","Fgf1","Fgfr3","Fgfr3","Secreted Signaling","FGF","FGF1_FGFR3",0.0185608296604294,0.0518867924528302,0.43465735486687,0.0882390937071956,0.0883720930232558,0.696071584460934,0.28392818677285
"Tac1+_neuron -> Cx3cr1+_immune","Gdf9","Gdf9","ACVR1B_BMPR2","Acvr1b;Bmpr2","Secreted Signaling","GDF","GDF9_ACVR1B_BMPR2",0.015343883666097,0.0518867924528302,0.417765168048887,0.126346549853998,0.0976744186046512,0.746070148962772,0.283692834867117
"Tac1+_neuron -> Cx3cr1+_immune","Fgf1","Fgf1","Fgfr1","Fgfr1","Secreted Signaling","FGF","FGF1_FGFR1",0.0185608296604294,0.0518867924528302,0.43465735486687,0.0855599141489316,0.0930232558139535,0.690833697075513,0.282464799675079
"Tac1+_neuron -> Cx3cr1+_immune","Nppa","Nppa","Npr1","Npr1","Secreted Signaling","NPR1","NPPA_NPR1",0.0363747513238525,0.0990566037735849,0.495766041030118,0.0361583876704529,0.0558139534883721,0.572675687472719,0.281308401215148
"Tac1+_neuron -> Cx3cr1+_immune","Sema7a","Sema7a","Plxnc1","Plxnc1","Cell-Cell Contact","SEMA7","SEMA7A_PLXNC1",0.024447564352965,0.0660377358490566,0.458227848101266,0.0543692911161777,0.0837209302325581,0.627193365342645,0.279107769004458
"Tac1+_neuron -> Cx3cr1+_immune","Inhbb","Inhbb","ACVR1B_ACVR2B","Acvr1b;Acvr2b","Secreted Signaling","ACTIVIN","INHBB_ACVR1B_ACVR2B",0.0188653845325484,0.0518867924528302,0.435879528590135,0.0721202123845568,0.0976744186046512,0.666114226021165,0.276191177357634
"Tac1+_neuron -> Cx3cr1+_immune","Inhbb","Inhbb","ACVR1B_ACVR2A","Acvr1b;Acvr2a","Secreted Signaling","ACTIVIN","INHBB_ACVR1B_ACVR2A",0.0188653845325484,0.0518867924528302,0.435879528590135,0.0526111355581094,0.0511627906976744,0.622226313353782,0.262381749656349
"Cx3cr1+_immune -> Tac1+_neuron","Ptn","Ptn","Ncl","Ncl","Secreted Signaling","PTN","PTN_NCL",0.680016054608512,0.47906976744186,0.956219991270188,1.33217640405286,0.976415094339623,0.978044522042776,0.62257824069578
"Cx3cr1+_immune -> Tac1+_neuron","Ptn","Ptn","Sdc3","Sdc3","Secreted Signaling","PTN","PTN_SDC3",0.680016054608512,0.47906976744186,0.956219991270188,0.892016843156507,0.938679245283019,0.952291575731122,0.615586327473229
"Cx3cr1+_immune -> Tac1+_neuron","Cadm1","Cadm1","Cadm1","Cadm1","Cell-Cell Contact","CADM","CADM1_CADM1",0.456101747599066,0.493023255813954,0.925229157573112,1.50105698073881,0.976415094339623,0.983326058489742,0.614969682798147
"Cx3cr1+_immune -> Tac1+_neuron","Ncam1","Ncam1","Ncam1","Ncam1","Cell-Cell Contact","NCAM","NCAM1_NCAM1",0.33090586901513,0.302325581395349,0.89266695766041,2.17056583581386,1,0.994369271060672,0.60757137261776
"Cx3cr1+_immune -> Tac1+_neuron","Ptn","Ptn","Ptprz1","Ptprz1","Secreted Signaling","PTN","PTN_PTPRZ1",0.680016054608512,0.47906976744186,0.956219991270188,0.618350591399338,0.537735849056604,0.915320820602357,0.604814727138756
"Cx3cr1+_immune -> Tac1+_neuron","Ncam1","Ncam1","L1cam","L1cam","Cell-Cell Contact","NCAM","NCAM1_L1CAM",0.33090586901513,0.302325581395349,0.89266695766041,0.777027317234623,0.877358490566038,0.93963334788302,0.593217281492623
"Cx3cr1+_immune -> Tac1+_neuron","Ptn","Ptn","Sdc2","Sdc2","Secreted Signaling","PTN","PTN_SDC2",0.680016054608512,0.47906976744186,0.956219991270188,0.40138179566906,0.665094339622642,0.856045395024007,0.585533817823264
"Cx3cr1+_immune -> Tac1+_neuron","Ncam1","Ncam1","Ncam2","Ncam2","Cell-Cell Contact","NCAM","NCAM1_NCAM2",0.33090586901513,0.302325581395349,0.89266695766041,0.575369519567794,0.787735849056604,0.905848974247054,0.583434761388734
"Cx3cr1+_immune -> Tac1+_neuron","Psap","Psap","Gpr37l1","Gpr37l1","Secreted Signaling","PSAP","PSAP_GPR37L1",2.63934266354281,0.976744186046512,0.995329550414666,0.3224876939198,0.235849056603774,0.818507202095155,0.581503822940613
"Cx3cr1+_immune -> Tac1+_neuron","F11r","F11r","Jam3","Jam3","Cell-Cell Contact","JAM","F11R_JAM3",1.17204254796018,0.837209302325581,0.980619816673941,0.33216571263841,0.627358490566038,0.824487123526844,0.580262657625939
"Cx3cr1+_immune -> Tac1+_neuron","Pdgfb","Pdgfb","Pdgfra","Pdgfra","Secreted Signaling","PDGF","PDGFB_PDGFRA",0.804512441235472,0.623255813953488,0.965560890440855,0.321216267712345,0.19811320754717,0.817503273679616,0.573875515178792
"Cx3cr1+_immune -> Tac1+_neuron","Mdk","Mdk","Ncl","Ncl","Secreted Signaling","MK","MDK_NCL",0.166778822411582,0.153488372093023,0.795896988214753,1.33217640405286,0.976415094339623,0.978044522042776,0.56845369302806
"Cx3cr1+_immune -> Tac1+_neuron","Igf1","Igf1","Igf1r","Igf1r","Secreted Signaling","IGF","IGF1_IGF1R",0.417899934198881,0.362790697674419,0.916892186817983,0.330280285505104,0.599056603773585,0.823308598865124,0.563103587966606
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn1","Nrxn1","Nlgn3","Nlgn3","Cell-Cell Contact","NRXN","NRXN1_NLGN3",0.208624596648542,0.204651162790698,0.829986905281536,0.563297923457695,0.834905660377358,0.903055434308162,0.561571226279826
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn1","Nrxn1","Nlgn2","Nlgn2","Cell-Cell Contact","NRXN","NRXN1_NLGN2",0.208624596648542,0.204651162790698,0.829986905281536,0.52675723744218,0.816037735849057,0.894456569183763,0.559037160199341
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn1","Nrxn1","Nlgn1","Nlgn1","Cell-Cell Contact","NRXN","NRXN1_NLGN1",0.208624596648542,0.204651162790698,0.829986905281536,0.494799111671168,0.783018867924528,0.885945002182453,0.55647921118506
"Cx3cr1+_immune -> Tac1+_neuron","Mdk","Mdk","Ptprz1","Ptprz1","Secreted Signaling","MK","MDK_PTPRZ1",0.166778822411582,0.153488372093023,0.795896988214753,0.618350591399338,0.537735849056604,0.915320820602357,0.552234470731824
"Cx3cr1+_immune -> Tac1+_neuron","Mdk","Mdk","Lrp1","Lrp1","Secreted Signaling","MK","MDK_LRP1",0.166778822411582,0.153488372093023,0.795896988214753,0.61536777290024,0.858490566037736,0.91475338280227,0.552077012757466
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn2","Nrxn2","Nlgn3","Nlgn3","Cell-Cell Contact","NRXN","NRXN2_NLGN3",0.152842344056547,0.195348837209302,0.781711043212571,0.563297923457695,0.834905660377358,0.903055434308162,0.5431560228694
"Cx3cr1+_immune -> Tac1+_neuron","Ccl2","Ccl2","Ackr1","Ackr1","Secreted Signaling","CCL","CCL2_ACKR1",1.71793907391228,0.655813953488372,0.990004364906155,0.19837783569188,0.443396226415094,0.730816237450895,0.542725085485945
"Cx3cr1+_immune -> Tac1+_neuron","Cxcl2","Cxcl2","Ackr1","Ackr1","Secreted Signaling","CXCL","CXCL2_ACKR1",1.23968854219165,0.47906976744186,0.982409428197294,0.19837783569188,0.443396226415094,0.730816237450895,0.541018430454227
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn2","Nrxn2","Nlgn2","Nlgn2","Cell-Cell Contact","NRXN","NRXN2_NLGN2",0.152842344056547,0.195348837209302,0.781711043212571,0.52675723744218,0.816037735849057,0.894456569183763,0.540705054604728
"Cx3cr1+_immune -> Tac1+_neuron","Sema4d","Sema4d","Plxnb2","Plxnb2","Cell-Cell Contact","SEMA4","SEMA4D_PLXNB2",0.563554078290143,0.618604651162791,0.943780008729812,0.219274961604301,0.485849056603774,0.749105194238324,0.540184436590984
"Cx3cr1+_immune -> Tac1+_neuron","Ncam1","Ncam1","Fgfr1","Fgfr1","Cell-Cell Contact","NCAM","NCAM1_FGFR1",0.33090586901513,0.302325581395349,0.89266695766041,0.257576289685557,0.566037735849057,0.77891750327368,0.539064227980811
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn2","Nrxn2","Nlgn1","Nlgn1","Cell-Cell Contact","NRXN","NRXN2_NLGN1",0.152842344056547,0.195348837209302,0.781711043212571,0.494799111671168,0.783018867924528,0.885945002182453,0.53823098658222
"Cx3cr1+_immune -> Tac1+_neuron","Pdgfa","Pdgfa","Pdgfra","Pdgfra","Secreted Signaling","PDGF","PDGFA_PDGFRA",0.223564399685721,0.251162790697674,0.839371453513749,0.321216267712345,0.19811320754717,0.817503273679616,0.53715691213121
"Cx3cr1+_immune -> Tac1+_neuron","Nrxn3","Nrxn3","Nlgn3","Nlgn3","Cell-Cell Contact","NRXN","NRXN3_NLGN3",0.139562472888104,0.172093023255814,0.76669576604103,0.563297923457695,0.834905660377358,0.903055434308162,0.536989525175798
"Cx3cr1+_immune -> Tac1+_neuron","Negr1","Negr1","Negr1","Negr1","Cell-Cell Contact","NEGR","NEGR1_NEGR1",0.105810592813327,0.134883720930233,0.722697512003492,1.44508914676707,0.938679245283019,0.981492797904845,0.536942436740678
"Cx3cr1+_immune -> Tac1+_neuron","Ccl7","Ccl7","Ackr1","Ackr1","Secreted Signaling","CCL","CCL7_ACKR1",0.724481359143727,0.325581395348837,0.959886512439983,0.19837783569188,0.443396226415094,0.730816237450895,0.535784734962723
"Cx3cr1+_immune -> Tac1+_neuron","Cntn1","Cntn1","Nrcam","Nrcam","Cell-Cell Contact","CNTN","CNTN1_NRCAM",0.132579046821038,0.167441860465116,0.757704059362724,0.605085881547616,0.80188679245283,0.912483631601921,0.535775360646559
